Facility Id,FRS Id,Reported City,Reported State,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production 
1009720,110034207481,Houston,TX,HARRIS COUNTY,29.75894,-95.37096,211120,W-ONSH,"166,611.58","184,871.75","102,845.15","149,308.63","174,775.41","171,685.47","72,636.78","42,728.19","60,340.51"
1011978,110058238884,Fort Worth,TX,TARRANT COUNTY,32.75139,-97.33245,211130,W-ONSH,"173,129.43","167,456.08","174,540.18","167,887.69","169,716.07",,,,
1012664,110070082429,wamsutter,WY,,41.750585,-108.1903059,211130,W-ONSH,"320,202.66","300,490.86","201,567.88","142,090.80",,,,,
1008689,110005116105,Midland,TX,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,"2,333.50","2,333.60"
1012378,110070082256,Bakersfield,CA,,35.3515611,-119.0576298,211120,W-GB,,,"810,792.73",,,,,,
1011894,110067410073,Denver,CO,DENVER COUNTY,39.742394,-104.987374,211120,W-ONSH,"299,480.85","245,753.33","190,469.79","94,942.99","61,401.16","44,523.31",,,
1008213,110055512609,Pinedale,WY,SUBLETTE,42.86376,-109.87504,211111,W-ONSH,,,,0.00,0.00,0.00,"279,016.44","154,093.48","193,960.84"
1008401,110033245726,Sewickley,PA,ALLEGHENY COUNTY,40.61109,-80.1045,211130,W-ONSH,"62,032.79","109,761.59","110,597.65","131,828.45","138,864.50","158,290.96","155,897.16","244,818.94","161,336.86"
1013699,,The Woodlands,TX,,,,211120,"UU,W-ONSH","79,253.74",,,,,,,,
1011275,110058380121,Houston,TX,HARRIS COUNTY,29.75507,-95.37031,211120,W-ONSH,,"29,131.57","85,832.79","92,397.37","155,104.31","65,203.00","40,963.65",,
1009584,110034204073,Houston,TX,HARRIS COUNTY,29.75507,-95.37031,211120,W-ONSH,"486,127.47","468,829.32","409,375.66","339,305.56","515,960.44","382,387.42","242,032.28","338,016.24","265,361.35"
1011276,110058380130,Houston,TX,HARRIS COUNTY,29.75507,-95.37031,211130,W-ONSH,,"27,252.90","28,756.70","31,354.68","83,961.61","29,196.75",,,
1012556,110070082362,Houston,TX,,29.752554,-95.3704009,211120,W-ONSH,"385,256.98","232,122.90","129,734.51","173,471.50",,,,,
1011295,110058379972,Denver,CO,DENVER COUNTY,39.74565,-104.99037,211111,W-ONSH,,,,"42,353.50","44,165.05","33,360.92","45,558.83",,
1011297,110058379909,Denver,CO,DENVER COUNTY,39.74565,-104.99037,211111,W-ONSH,,,,"51,193.70","49,589.57","46,395.72","45,156.15",,
1011674,110063744685,Tulsa,OK,ARAPAHOE COUNTY,39.57929,-104.867,211120,W-ONSH,"46,574.70","28,613.38","16,838.02","22,563.22","35,157.10","25,057.06",,,
1011684,110063744792,Tulsa,OK,ARAPAHOE COUNTY,39.57929,-104.867,211130,W-ONSH,"35,632.68","31,442.90","24,783.12","38,468.06","43,733.54","49,466.41",,,
1008093,110055512182,Tulsa,OK,,36.1592882,-95.9964783,211130,W-ONSH,,"3,921.59","2,701.44","4,285.09","85,178.86","88,100.33","102,528.12","116,645.81","128,057.76"
1012620,110070082406,Tulsa,OK,,36.1433174,-95.9911897,211111,W-ONSH,,,,"28,490.68",,,,,
1008341,110055513056,Tulsa,OK,TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,"9,039.44","42,003.75","44,153.99","79,422.19","141,951.85","130,467.80"
1008850,110055514894,Tulsa,OK,TULSA COUNTY,36.15748,-95.99569,211111,W-ONSH,,,,"261,404.89","306,280.87","310,412.29","254,381.37","394,397.56","471,493.16"
1008451,110055513430,Tulsa,OK,TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,,,"154,538.69","170,721.72","198,515.05","201,150.79"
1008321,110055512967,Tulsa,OK,TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,"18,164.05","422,862.00","537,271.58","552,499.69","528,230.87","473,218.09"
1008859,110055514983,Tulsa,OK,TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,,"15,316.59","29,593.08","227,109.09","180,889.73","81,279.14"
1008857,110055514965,Tulsa,OK,TULSA COUNTY,36.15441,-95.99149,211120,W-ONSH,"53,404.48","15,564.58","12,393.52","17,820.70","20,965.45","25,416.09","33,090.52","28,339.20",
1008852,110055514910,Tulsa,OK,TULSA COUNTY,36.15441,-95.99149,211130,W-ONSH,,"43,238.39","62,343.76","66,136.50","73,990.50","97,346.01","124,429.87","149,168.33","123,194.42"
1008094,110055512191,Tulsa,OK,TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,,"86,088.00","101,568.86","99,610.37","117,741.47","93,505.55"
1009112,110055515982,Great Bend,KS,BARTON,38.362259,-98.76254,211111,W-ONSH,,,,"21,073.90","32,059.42","101,619.37","110,072.71","117,488.63","94,457.66"
1012823,110070082520,Bakersfield,CA,,35.1268513,-119.1855785,211130,W-ONSH,"312,254.91","296,589.18","321,412.83","286,391.37",,,,,
1009242,110002701238,Farmington,NM,CONTRA COSTA COUNTY,37.795963,-122.022317,211120,W-ONSH,"177,453.46","185,573.63","91,599.26","109,285.37","158,380.80","180,400.59","185,768.47","265,258.01","256,618.10"
1007484,110055511833,Houston,TX,SAN JUAN COUNTY,36.759,-108.16097,211130,W-ONSH,"2,874,637.83","2,917,479.19","2,224,914.02","2,759,590.94","2,767,357.11","3,745,699.08","6,607,125.29","5,020,111.13","6,181,128.48"
1008802,110015771431,Oklahoma City,OK,OKLAHOMA COUNTY,35.47004,-97.51477,211111,W-ONSH,,,,,,0.00,"16,233.03","43,990.43","39,998.01"
1008803,110015771431,Oklahoma City,OK,Oklahoma,35.4711808,-97.516602,211111,W-ONSH,,,,,,0.00,,"120,974.74","118,933.43"
1008806,110015771431,Oklahoma City,OK,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-ONSH,"336,001.48","475,572.09","833,257.04","966,616.86","1,354,807.15","1,156,476.18","925,584.83","2,185,884.34","247,173.94"
1008807,110015771431,Oklahoma City,OK,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-ONSH,"27,312.85","37,248.47","82,181.08","55,988.29","110,699.78","112,480.23","54,225.96","829,747.27","3,956.80"
1008809,110015771431,Oklahoma City,OK,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-ONSH,,"2,357.70","3,030.70","2,078.80","160,259.19","193,803.17","180,653.02","491,766.19","225,716.50"
1012077,110070069470,Oklahoma City,OK,,35.470118,-97.51483,211120,W-ONSH,"86,739.77","121,993.39","64,836.09","81,708.82","31,814.02",,,,
1010484,110055520887,Tulsa,OK,TULSA COUNTY,36.062326,-95.960763,211111,W-ONSH,,,,,"3,275.75",165.90,"1,723.45",635.55,
1010485,110055520896,Tulsa,OK,TULSA COUNTY,36.062326,-95.960763,211130,W-ONSH,"52,325.98","37,123.00",,,"156,905.90","143,080.40","88,756.40","17,580.45",
1013626,,Houston,TX,,,,211120,W-ONSH,"57,837.91",,,,,,,,
1012528,110070082347,Dallas,TX,,32.9312475,-96.84046,211120,W-ONSH,"841,690.51","734,812.82","485,740.00","267,485.95",,,,,
1009301,110055516295,Brookville,PA,JEFFERSON COUNTY,41.16543,-79.10101,211130,W-ONSH,"168,939.92","173,036.70","123,404.21","131,859.93","198,108.90","223,914.69","170,476.73","123,277.19","121,854.04"
1010716,110033588179,Houston,TX,HARRIS COUNTY,29.75392,-95.45702,211111,W-ONSH,,,,,,"15,550.24","9,915.36","56,560.90","46,991.93"
1008392,,Houston,TX,,29.7334229,-95.4325786,211130,W-ONSH,"189,697.97","184,255.27","173,033.77","185,779.32","153,356.40","148,894.34","308,915.86","372,849.33","259,096.64"
1011260,110058239231,Lafayette,LA,LAFAYETTE,30.19425,-92.00884,211111,W-ONSH,,,,,"49,529.60","39,174.13","27,701.76",,
1009706,110038171359,Houston,TX,HARRIS COUNTY,29.9443,-95.40435,211120,W-ONSH,"220,796.78","175,775.31","217,238.15","280,941.30","281,435.14","227,717.16","272,474.37","207,719.19","173,091.28"
1012070,110067543796,Irving,TX,,32.886151,-96.96491,211120,W-ONSH,"14,401.66","20,627.79","36,778.42","40,143.68","39,915.33",,,,
1009106,110010751347,Denver,CO,DENVER COUNTY,39.742905,-104.98738,211120,W-ONSH,"492,470.72","410,412.94","207,847.00","169,153.26","274,058.94","375,492.69","167,841.12","178,852.32","161,506.67"
1002671,110043807949,McKittrick,CA,KERN,35.299879,-119.742604,211111,W-ONSH,,,,,,0.00,"54,279.91","54,902.38","55,799.72"
1008539,110005116105,Midland,TX,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,282.50,
1012984,,New Hebron,MS,,31.64017499,-89.88399722,211130,W-ONSH,"85,349.69","82,668.03","89,595.96",,,,,,
1006884,110022871800,Midland,TX,MIDLAND COUNTY,32.02994,-102.08741,211111,W-ONSH,,,"67,951.25","29,757.08","39,405.00","51,248.60","55,811.35","60,362.05","50,839.40"
1012947,,Lakewood,CO,,43.45746,-105.471,211120,W-ONSH,"26,112.57","26,138.28",,,,,,,
1013674,,Houston,TX,,,,211120,W-ONSH,"113,527.01",,,,,,,,
1011662,110063745121,Midland Tx,TX,ALLEGHENY COUNTY,40.442188,-80.000854,211120,W-ONSH,"88,184.35","83,027.41","32,880.79","85,676.85","86,622.50","30,236.78",,,
1008474,110025046411,Fort Smith,AR,SEBASTIAN COUNTY,35.38671,-94.42448,211130,W-ONSH,"690,915.83","666,601.28","261,873.53","261,063.78","276,770.48","279,329.85","1,090,864.49","1,317,019.94","1,750,914.69"
1013735,,Frisco,TX,,,,211120,W-ONSH,"205,793.99",,,,,,,,
1009802,110055517944,Morgantown,WV,MONONGALIA COUNTY,39.653251,-79.936985,211111,W-ONSH,,,,"14,915.55","17,992.58","68,046.58","108,243.05","96,675.12","59,921.10"
1010291,110055520244,Traverse City,MI,ISABELLA COUNTY,43.622637,-84.767918,211120,W-ONSH,"23,482.28","16,254.49","26,125.07","21,350.43","23,087.08","48,541.98","22,419.93","21,862.03","30,328.12"
1008890,110070082011,Midland,TX,,31.9916009,-102.0832543,211120,W-ONSH,"235,957.25","55,270.05","56,573.85","51,616.50",,,,,
1011261,110058239240,Denver,CO,DENVER COUNTY,39.74609,-104.99046,211111,W-ONSH,,,,,,,"62,701.09",,
1013023,110070209504,HOUSTON,TX,HARRIS COUNTY,29.7815,-95.6065,211120,W-ONSH,,"164,718.78","145,136.00",,,,,,
1013106,,Houston,TX,,29.9161683,-95.5302337,211120,W-ONSH,"418,526.66","533,863.70","119,716.80",,,,,,
1009414,110034433548,Refugio,TX,REFUGIO COUNTY,28.28945,-97.21445,211111,W-ONSH,,,,,,"3,919.49","5,675.09","13,507.03","14,727.82"
1008536,110035839876,Fort Worth,TX,,35.53376,-97.52976,211130,W-ONSH,"621,053.81","616,133.80","615,790.51","691,103.47","830,402.34","779,469.59","736,451.31","858,837.66","865,726.53"
1008355,110037097469,Parachute,CO,Denver,39.74893,-104.99342,211130,W-ONSH,"1,523,159.49","1,311,509.59","1,336,185.34","1,318,556.86","555,965.39","637,582.76","644,162.05","622,609.79","682,302.48"
1006770,110063986254,HOUSTON,TX,HARRIS COUNTY,29.75004,-95.4831,211120,W-ONSH,"288,198.10","139,492.41","63,135.44","58,994.47","44,635.46","20,825.53","17,645.85","16,665.33","20,363.26"
1006750,110043969541,Taft,CA,KERN COUNTY,35.18063,-119.4592,211120,W-ONSH,"33,150.93","34,842.38","34,194.58","34,802.33","30,050.25","27,613.91","23,293.02","23,892.21","41,437.05"
1008482,110063985852,The Woodlands,TX,,40.680557,-80.111674,211111,W-ONSH,,,,,"92,857.97","117,900.55","365,102.58","504,147.82","154,547.25"
1013606,,MIDLAND,TX,,,,211120,W-ONSH,"103,781.06",,,,,,,,
1012040,110067543910,Tyler,TX,,32.302085,-95.292364,211130,W-ONSH,"176,977.16","163,273.94","144,405.71","93,007.57","117,797.04",,,,
1007486,110000825420,Tyler,TX,,29.78754,-95.61767,211130,W-ONSH,"178,322.62","149,992.25","147,259.44","96,299.97","107,045.11","129,868.65","125,109.29","141,643.51","150,351.79"
1013734,110070716065,Golden,CO,JEFFERSON COUNTY,39.70684,-105.2904,211120,W-ONSH,"136,739.25","39,556.00",,,,,,,
1012024,110067543698,Oklahoma City,OK,,35.467315,-97.510185,211120,W-ONSH,"118,458.73","167,620.65","304,406.77","139,535.94","256,495.04",,,,
1009179,110055516106,Oklahoma City,OK,OKLAHOMA COUNTY,35.46883,-97.51734,211120,W-ONSH,,"25,063.04","45,405.70","29,959.58","28,916.67","25,000.19","33,881.85","33,420.10",
1008885,110055515205,Ridgeland,MS,MADISON COUNTY,32.4524,-90.15393,211120,W-ONSH,"25,777.18","46,682.06","62,800.31","55,479.90","75,856.81","83,183.65","94,745.57","64,958.24","53,416.76"
1010258,110055519498,Oklahoma City,OK,Oklahoma,35.61069,-97.60779,211130,W-ONSH,"424,830.64","437,796.88","426,027.06","412,621.56","357,123.89","265,918.01","167,322.62","138,463.53","244,037.35"
1010738,110055521859,Santa Maria,CA,SANTA BARBARA COUNTY,34.761294,-120.293853,211120,W-ONSH,"38,794.46","38,725.71","39,585.26","29,667.55","31,935.74","64,743.05","58,251.96",,
1013087,,Austin,TX,,30.2729209,-97.7443863,211120,W-ONSH,"5,157.49",630.65,"28,948.65",,,,,,
1008670,110055514046,Pittsburgh,PA,,40.49683,-79.8759,211111,W-ONSH,,,,,"13,097.20","23,976.25","16,808.70","26,208.15","50,132.50"
1008788,110070082007,FORT WORTH,TX,,32.7579468,-97.3246534,211120,W-ONSH,"20,021.76","26,083.24","27,593.11","28,050.01",,,,,
1009139,110055516035,Trinidad,CO,SAN JUAN COUNTY,36.7561,-108.05952,211130,W-ONSH,"104,640.96","125,397.63","294,347.60","88,454.19","68,454.18","48,828.74","72,810.96","85,287.65","54,113.90"
1013357,,Dallas,TX,,32.52492,-94.835,211130,W-ONSH,"55,918.51","55,978.86",,,,,,,
1008348,110055513074,Rockford,MI,KENT COUNTY,43.119775,-85.561689,211130,W-ONSH,"97,943.28","93,280.45","112,385.43","116,466.78","165,853.55","106,501.82","113,071.75","114,239.90","121,569.29"
1013390,,Marietta,OH,,39.48019,-80.9576,211130,W-ONSH,"30,792.92","63,894.00",,,,,,,
1010756,110055521582,Midland,TX,MIDLAND,31.99744,-102.07875,211111,W-ONSH,,,,,,,110.95,"2,319.80",
1013354,,Houston,TX,,28.24503,-98.4042,211120,W-ONSH,"180,090.19","129,938.09",,,,,,,
1013100,,Houston,TX,,29.752554,-95.3704009,211130,W-ONSH,"122,989.81","28,561.91","27,307.64",,,,,,
1012605,110070082396,Houston,TX,,29.752554,-95.3704009,211130,W-ONSH,"43,388.39","73,991.77","390,186.97","31,494.26",,,,,
1009609,110033685732,Katy,TX,HARRIS COUNTY,29.77553,-95.77784,211111,W-ONSH,,,,"134,075.47","139,159.37","118,126.93","129,751.45","132,355.03","113,607.86"
1008188,110033685732,Katy,TX,HARRIS COUNTY,29.77553,-95.77784,211111,W-ONSH,,,,"231,011.22","317,779.30","101,650.92","127,454.65","124,932.31","91,664.19"
1009441,110033685732,Katy,TX,HARRIS COUNTY,29.77553,-95.77784,211111,W-ONSH,,,,"148,709.55","205,332.17","43,814.74","46,501.56","41,437.01","41,180.18"
1012028,110067543714,Katy,TX,,29.776182,-95.779403,211111,W-ONSH,,,,"104,126.11","129,236.34",,,,
1012018,110067543670,Katy,TX,,29.776183,-95.779404,211111,W-ONSH,,,,"61,851.69","61,127.29",,,,
1013337,,Tulsa,OK,,36.0514,-98.3842,211120,W-ONSH,"70,869.02","47,821.40",,,,,,,
1013386,110070525489,Canonsburg,PA,WASHINGTON COUNTY,40.293994,-80.174312,211130,W-ONSH,"125,953.05","67,719.70",,,,,,,
1008684,110005116105,Midland,TX,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,210.00,210.70
1008517,110005116105,Midland,TX,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,18.75,18.85
1009165,110028136700,Denver,CO,DENVER COUNTY,39.74933,-104.99275,211120,W-ONSH,"278,644.51","220,666.98","250,071.90","250,568.91","326,321.54","447,640.02","440,989.80","417,721.27","366,724.47"
1008169,110032607089,Salt Lake City,UT,SALT LAKE COUNTY,40.76497,-111.92439,211111,W-ONSH,,,,,"13,941.05","16,154.25","18,188.35","19,865.25","27,403.55"
1009125,110014428770,Englewood,CO,DOUGLAS COUNTY,39.56501,-104.86522,211130,W-ONSH,"261,036.97","361,675.02","354,522.39","323,107.84","313,307.35","247,733.63","154,139.73","125,361.66","239,403.50"
1008419,110014428770,Englewood,CO,DOUGLAS COUNTY,39.56438,-104.86508,211111,W-ONSH,,,,,,64.25,"28,573.23","35,517.80","44,168.24"
1011221,110014428770,Englewood,CO,DOUGLAS COUNTY,39.56501,-104.86522,211111,W-ONSH,,,"21,345.97","23,646.15","39,425.20","43,623.96","43,959.58",,
1008244,110034220750,Tulsa,OK,TULSA,36.05967,-95.95785,211111,W-ONSH,,,,"2,756.10","10,975.10","11,538.74","22,016.47","33,409.28","38,792.96"
1008242,110034220750,Tulsa,OK,TULSA COUNTY,36.05967,-95.95785,211120,W-ONSH,"78,630.12","40,047.15","38,693.65","48,404.78","58,774.91","49,614.77","39,907.87","52,584.01","62,852.68"
1009339,110034220750,Tulsa,OK,TULSA COUNTY,36.05967,-95.95785,211120,W-ONSH,"3,285.05","10,328.90","6,758.50","23,456.14","25,898.19","13,452.39","28,119.25","35,919.95","31,519.92"
1009340,110034220750,Tulsa,OK,TULSA COUNTY,36.05967,-95.95785,211120,W-ONSH,,"11,850.54","13,919.69","12,710.45","46,027.34","32,218.49","34,981.79","60,936.03","37,295.47"
1008241,110034220750,Tulsa,OK,TULSA COUNTY,36.05967,-95.95785,211120,W-ONSH,"299,301.37","294,943.62","276,563.40","258,625.78","269,636.30","201,960.54","272,779.69","404,718.44","189,368.23"
1011652,110063744809,Plano,TX,COLLIN COUNTY,33.0184,-96.70028,211130,W-ONSH,"26,109.17","25,708.00","23,541.98","16,116.84","57,102.53","120,775.19",,,
1011654,110070082138,Plano,TX,,33.0243206,-96.6745042,211130,W-ONSH,"10,167.10","14,203.40","15,895.95","22,698.80",,,,,
1013346,,Plano,TX,,32.63401,-93.1733,211120,W-ONSH,"46,759.82","48,067.91",,,,,,,
1010181,110063978478,Rifle,CO,Denver,39.75231,-104.99906,211130,W-ONSH,"127,801.64","122,176.42","156,901.91","158,637.56","147,698.17","127,826.95","116,255.77","64,399.50","130,011.85"
1008587,110041727637,Kingwood,TX,MONTGOMERY COUNTY,30.0533,-95.24476,211130,W-ONSH,"113,359.37","112,400.70","138,853.18","149,648.69","133,230.92","143,481.47","152,508.77","108,066.79","111,890.50"
1008640,110040414851,Houston,TX,DALLAS COUNTY,32.7871,-96.80262,211111,W-ONSH,,,"14,063.98","16,056.79","21,553.88","16,769.40","17,123.05","35,375.74",
1010340,110055520486,Houston,TX,,44.8667017,-108.8149338,211111,W-ONSH,,,,,,,"22,497.05","25,174.88","23,009.40"
1011518,110063697012,Houston,TX,HARRIS COUNTY,29.74993,-95.48192,211111,W-ONSH,,,"33,778.82","38,962.36","39,191.56","37,323.10",,,
1011678,110063744694,Englewood,CO,ARAPAHOE COUNTY,39.57929,-104.867,211111,W-ONSH,,,,"42,716.41","44,984.00","71,635.60",,,
1008439,110041251481,Austin,TX,HARRIS COUNTY,29.77791,-95.5444,211120,W-ONSH,"131,183.70","58,288.74","45,609.80","125,172.43","171,514.18","157,686.96","143,064.55","101,346.80","100,225.66"
1010172,110010467903,Stockton,CA,SAN JOAQUIN COUNTY,37.85432,-121.42181,211111,W-ONSH,,,,,,0.00,,,"122,443.42"
1009731,110037899021,Dallas,TX,HARRIS COUNTY,29.75788,-95.37013,211120,W-ONSH,"115,698.67","87,415.89","42,955.39","64,092.93","57,490.16","100,952.86","165,665.54",,
1013010,,Houston,TX,,,,211120,W-ONSH,"11,154.17",,,,,,,,
1008081,110063978469,Mansfield,LA,DE SOTO PARISH,32.098036,-93.618534,211130,W-ONSH,"168,332.96","189,292.48","150,379.14","150,707.73","68,373.54","49,133.02","57,695.54","144,384.60","161,694.66"
1010633,110055521412,Houston,TX,HARRIS COUNTY,29.733423,-95.432579,211111,W-ONSH,,,,,,"43,825.49","41,711.19","34,566.03","31,535.29"
1012114,110069532928,Houston,TX,Harris,29.7726138,-95.514493,211111,W-ONSH,,,"97,869.75","84,167.69","41,031.55",,,,
1013019,,Houston,TX,,29.7726138,-95.514493,211130,W-ONSH,,"197,996.55","132,462.34",,,,,,
1009039,110055515768,Denver,CO,OKLAHOMA COUNTY,35.5135639,-97.5788975,211130,W-ONSH,"755,468.58","1,385,199.47","709,735.14","137,194.17","210,348.17","419,852.22","79,480.18","46,916.15","30,838.46"
1008982,110037097469,Denver,CO,Denver,39.74846,-104.99402,211111,W-ONSH,,,"77,842.20","308,959.49","276,679.63","242,612.22","241,064.25","324,256.01","382,646.46"
1009253,110037097469,Denver,CO,Denver,39.74846,-104.99402,211130,W-ONSH,"892,338.54","592,797.19","542,256.59",,"426,161.72","426,024.72","441,502.38","401,565.64","125,050.37"
1009652,110055517454,Midland,TX,MIDLAND,32.02899,-102.08512,211111,W-ONSH,,,,,,,"8,815.30","7,009.45","9,717.65"
1011616,110063745274,Tunkhannock,PA,WYOMING COUNTY,41.581327,-76.016299,211111,W-ONSH,,,"18,307.83","3,970.50","9,138.71","26,926.50",,,
1008190,110009396073,Mason,MI,INGHAM COUNTY,42.59398,-84.46929,211120,W-ONSH,"47,341.76","55,519.74","105,151.84","57,487.15","49,160.51","58,927.42","133,405.91","158,135.44","117,722.00"
1012571,110070082373,Vanderbilt,TX,,28.8084084,-96.6157192,211120,"UU,W-ONSH","37,370.78","34,839.94","30,546.77","26,812.33",,,,,
1012014,110067543661,Jacksboro,TX,,32.751872,-97.332217,211130,W-ONSH,"41,552.58","42,369.83","41,840.98","60,931.12","38,252.86",,,,
1009783,110045660067,Houston,TX,HARRIS COUNTY,29.954933,-95.41874,211120,W-ONSH,"81,359.46","92,475.95","100,834.34","89,805.66","157,013.49","59,089.86","16,195.52","47,638.46","29,501.21"
1012060,110067543527,Dallas,TX,,32.939918,-96.823152,211120,W-ONSH,"18,915.90","13,905.13","17,415.00","27,487.62","17,727.94",,,,
1011923,110067409094,Dallas,TX,DALLAS COUNTY,32.93999,-96.82362,211120,W-ONSH,"53,506.06","101,225.38","115,885.79","49,235.24","34,941.54",,,,
1013412,,Plano,TX,,30.00761,-102.047,211120,W-ONSH,"116,717.82","135,711.73",,,,,,,
1013402,,Oklahoma City,OK,,35.91976,-98.91,211130,W-ONSH,,"26,155.00",,,,,,,
1011395,110062541502,Oklahoma City,OK,OKLAHOMA COUNTY,35.524086,-97.52574,211120,W-ONSH,,"38,488.31","115,752.14","72,149.10","28,351.50","53,779.56",,,
1009189,110002977985,Denver,CO,DENVER,39.7434,-104.98739,211111,W-ONSH,,,,"1,687.85","2,561.79","11,953.13","18,827.63","23,470.57","43,708.97"
1009197,,Denver,CO,,39.744228,-104.9867131,211120,W-ONSH,"2,166,782.22","3,151,116.27","1,504,564.71","1,160,038.40","2,183,686.09","1,929,965.77","665,304.25","439,895.69","381,316.37"
1009192,110070082022,Denver,CO,,39.744228,-104.9867131,211120,W-ONSH,"36,978.08","36,666.28","32,260.18","38,334.08",,,,,
1009183,110002977985,Denver,CO,DENVER,39.7434,-104.98739,211111,W-ONSH,,,,,"20,515.60","23,180.70","34,940.37","28,147.73","35,037.45"
1009185,,Denver,CO,,39.744228,-104.9867131,211120,W-ONSH,"96,781.43","208,721.81","232,859.88","128,797.26","122,351.52","136,664.74","78,445.50",,
1009193,110002977985,Denver,CO,DENVER,39.7434,-104.98739,211111,W-ONSH,,,,"7,337.10","6,536.20","7,141.70","22,413.85","27,438.80","31,012.38"
1009572,110055517141,Houston,TX,HARRIS,29.78192,-95.52127,211111,W-ONSH,,,,,,,,"37,344.02",
1009687,110055517141,Houston,TX,HARRIS,29.78192,-95.52127,211111,W-ONSH,,,,,,,,"113,837.98","95,835.69"
1010297,110055517141,Houston,TX,HARRIS,29.78192,-95.52127,211111,W-ONSH,,,,,,,,"86,506.68","127,873.19"
1010142,110055519513,Centennial,CO,,39.6166715,-104.8746508,211111,W-ONSH,,,,686.05,"6,895.43",459.60,"38,548.32","28,213.29","23,756.06"
1010190,110055519719,Killdeer,ND,DUNN COUNTY,47.37656,-103.07779,211120,W-ONSH,"1,455,154.25","880,102.02","556,413.44","506,775.72","1,163,253.78","928,383.69","143,682.83","192,452.52","210,628.38"
1009607,110054870500,Salt Lake City,UT,SALT LAKE COUNTY,40.76935,-111.875269,211120,W-ONSH,"107,508.46","55,461.48","88,220.39","26,056.51","44,607.59","40,693.90","22,485.51","36,318.16","28,698.34"
1013288,,Houston,TX,,40.28304,-110.71,211120,W-ONSH,"36,787.80","27,892.29",,,,,,,
1008298,110037097469,CANONSBURG,PA,,39.74846,-104.99402,211130,W-GB,,,"7,924.10","11,299.00","11,786.90","55,148.55","75,250.14","103,006.66","69,128.49"
1008116,110055512315,Warrendale,PA,ALLEGHENY COUNTY,40.67191,-80.11471,211130,W-ONSH,"129,033.40","97,371.23","74,264.97","106,965.12","125,164.54","139,120.25","134,289.63","74,065.38","105,435.82"
1009386,110055516534,Fort Worth,TX,TARRANT COUNTY,32.78883,-97.34375,211130,W-ONSH,"71,938.39","84,756.84","76,572.70","76,538.08","187,958.83","227,679.17","165,689.68","491,548.52","640,414.50"
1009082,110038383184,Tyler,TX,SMITH COUNTY,32.28248,-95.27886,211130,W-ONSH,"45,063.62","48,690.04","60,131.44","61,469.75","78,701.64","52,247.27","90,514.58","84,360.76","98,879.17"
1008079,,Tyler,TX,,32.2556612,-95.3207069,211130,W-ONSH,"536,691.47","634,383.94","662,541.67","707,212.25","894,089.53","896,841.29","1,111,721.77","727,727.87","498,268.40"
1009392,110032903561,Oklahoma City,OK,OKLAHOMA COUNTY,35.46882,-97.51734,211130,W-ONSH,"276,930.51","345,534.11","495,764.01","547,351.61","641,131.49","606,415.97","631,387.62","829,779.08","694,491.18"
1008616,110032903561,Oklahoma City,OK,OKLAHOMA COUNTY,35.46882,-97.51734,211130,W-ONSH,"140,910.87","157,707.71","130,185.04","151,274.32","238,045.98","197,630.42","152,098.06","123,623.23","64,507.13"
1009143,110032903561,Oklahoma City,OK,OKLAHOMA COUNTY,35.46882,-97.51734,211130,W-ONSH,"97,015.58","80,890.31","105,683.52","99,132.47","106,550.59","108,804.23","250,025.96","189,138.88","146,691.98"
1008275,110055512146,Englewood,CO,DOUGLAS COUNTY,39.55068,-104.86584,211130,W-ONSH,"1,735,438.03","1,048,459.57","759,815.21","897,826.81","1,113,420.68","1,106,020.81","565,682.65","434,763.30","100,287.56"
1009387,,Fort Worth,TX,,32.7784997,-97.3570576,211130,W-ONSH,"532,822.75","550,478.79","368,705.93","299,317.81","458,065.98","475,712.38","538,068.37","466,198.71","243,355.96"
1009388,,Fort Worth,TX,,32.7784997,-97.3570576,211130,W-ONSH,"77,934.44","78,434.92","52,289.40","50,198.57","65,402.08","74,580.17","83,541.10","66,927.69","53,484.86"
